flight_key,ORIGIN,DEST,dep_hour,count
UA212,ORD,SFO,11,1
UA2123,DEN,ORD,0,1
UA2124,DFW,LAX,0,1
UA2130,DFW,ATL,13,1
UA2137,JFK,SFO,4,1
UA2144,DFW,ORD,7,1
UA2158,DEN,JFK,4,1
UA2160,DEN,LAX,22,1
UA2171,ATL,DFW,7,1
UA2173,ORD,IAD,19,1
UA2174,LAX,ORD,10,1
UA2176,SFO,DEN,15,1
UA2183,BOS,ATL,21,1
UA2185,BOS,DFW,11,1
UA2191,IAD,LAX,2,1
UA2212,DEN,IAD,11,1
UA2239,DEN,LAX,5,1
UA2243,SFO,DFW,4,1
UA2247,JFK,ATL,22,1
UA2257,LAX,IAD,20,1
UA2260,JFK,DFW,11,1
UA2274,DFW,JFK,3,1
UA2284,BOS,IAD,5,1
UA2287,DEN,SEA,4,1
UA2296,SFO,DFW,1,1
UA2313,IAD,ORD,10,1
UA2315,ORD,LAX,4,1
UA2317,SFO,JFK,6,1
UA232,SFO,BOS,23,1
UA2344,IAD,DFW,19,1
UA2357,BOS,IAD,9,1
UA2366,JFK,ATL,18,1
UA2373,ATL,LAX,18,1
UA2385,BOS,DEN,0,1
UA2387,BOS,DEN,12,1
UA2396,ATL,IAD,20,1
UA241,ORD,SFO,12,1
UA2418,ATL,IAD,7,1
UA2420,JFK,IAD,21,1
UA2423,BOS,DFW,15,1
UA2427,BOS,ATL,16,1
UA2435,SFO,LAX,23,1
UA2443,BOS,ATL,6,1
UA2445,LAX,ATL,4,1
UA246,JFK,IAD,19,1
UA2463,BOS,SFO,21,1
UA2466,DEN,IAD,6,1
UA247,DFW,IAD,7,1
UA2473,IAD,JFK,19,1
UA2474,DFW,SFO,9,1
UA2477,ORD,IAD,5,1
UA2481,DEN,SFO,21,1
UA2493,BOS,IAD,19,1
UA2494,IAD,BOS,18,1
UA2497,SFO,ATL,19,1
UA2503,ORD,DEN,23,1
UA2511,JFK,BOS,16,1
UA252,IAD,DEN,19,1
UA2523,SFO,DFW,18,1
UA2528,DFW,JFK,2,1
UA2535,JFK,ATL,13,1
UA2537,SFO,SEA,10,1
UA2538,BOS,DEN,22,1
UA255,DEN,ORD,6,1
UA2550,DFW,SFO,4,1
UA2560,LAX,SEA,9,1
UA2561,ORD,SFO,11,1
UA2570,DFW,BOS,15,1
UA2598,LAX,DEN,9,1
UA2603,BOS,LAX,11,1
UA2604,DEN,BOS,11,1
UA2610,LAX,SFO,21,1
UA2631,SFO,DFW,18,1
UA2637,ORD,SFO,10,1
UA2664,ATL,SEA,16,1
UA2667,IAD,BOS,16,1
UA2676,SFO,ATL,1,1
UA2702,BOS,ORD,10,1
UA2715,ATL,IAD,22,1
UA2716,IAD,BOS,23,1
UA2718,DFW,ATL,21,1
UA2729,JFK,IAD,10,1
UA2734,DEN,ORD,23,1
UA2742,IAD,JFK,22,1
UA2744,BOS,DFW,23,1
UA2749,LAX,BOS,2,1
UA276,JFK,IAD,21,1
UA2766,IAD,ATL,20,1
UA277,ATL,DEN,1,1
UA2777,SFO,LAX,1,1
UA2791,ATL,DFW,5,1
UA2792,BOS,SFO,2,1
UA2803,IAD,ATL,12,1
UA2810,DFW,ORD,4,1
UA2819,DEN,ATL,16,1
UA282,BOS,SEA,14,1
UA2822,DEN,ORD,17,1
UA2826,JFK,BOS,6,1
UA2828,SFO,IAD,13,1
UA2829,BOS,SEA,12,1
UA2830,DEN,DFW,11,1
UA2832,JFK,DFW,16,1
UA2841,ATL,DFW,3,1
UA2861,SEA,DFW,11,1
UA2862,LAX,JFK,10,1
UA2869,SEA,DFW,17,1
UA2876,DFW,SFO,3,1
UA2877,BOS,SFO,11,1
UA288,DEN,ATL,10,1
UA2884,DEN,LAX,18,1
UA2894,ORD,IAD,1,1
UA2902,ATL,ORD,5,1
UA2920,SEA,LAX,19,1
UA2926,BOS,DEN,20,1
UA293,DEN,ATL,12,1
UA2952,DEN,JFK,17,1
UA2953,ATL,SEA,4,1
UA2967,SEA,DFW,18,1
UA2982,IAD,JFK,10,1
UA2992,ORD,DFW,0,1
UA3012,ATL,SEA,8,1
UA3019,JFK,SEA,1,1
UA3021,SFO,LAX,2,1
UA3025,SEA,JFK,23,1
UA3046,SEA,LAX,12,1
UA3059,BOS,SEA,21,1
UA3064,IAD,DFW,11,1
UA3066,ATL,SEA,7,1
UA3069,DEN,ORD,13,1
UA307,ORD,LAX,7,1
UA3090,DFW,ORD,16,1
UA3091,SEA,IAD,14,1
UA3097,ATL,IAD,17,1
UA3098,JFK,BOS,16,1
UA3101,ORD,DFW,15,1
UA3102,BOS,DEN,1,1
UA3103,DEN,BOS,10,1
UA3107,IAD,SFO,10,1
UA311,SEA,JFK,1,1
UA3111,DEN,SEA,22,1
UA3112,DEN,ATL,19,1
UA3121,LAX,IAD,17,1
UA3125,BOS,IAD,12,1
UA313,DEN,BOS,15,1
UA3133,LAX,JFK,22,1
UA3148,IAD,ORD,14,1
UA3154,IAD,SFO,5,1
UA3169,BOS,DFW,17,1
UA3170,JFK,SFO,23,1
UA3184,DEN,SFO,21,1
UA3189,DFW,SFO,4,1
UA3196,ATL,JFK,15,1
UA3198,JFK,ATL,19,1
UA3199,SEA,LAX,20,1
UA3205,DEN,SFO,5,1
UA3207,ATL,LAX,19,1
UA3209,DEN,LAX,16,1
UA3219,IAD,LAX,11,1
UA3221,SFO,IAD,10,1
UA3224,DFW,SEA,7,1
UA3231,ORD,DEN,0,1
UA3235,ATL,SEA,6,1
UA3237,ATL,ORD,3,1
UA3239,SFO,JFK,1,1
UA3247,JFK,DEN,12,1
UA3262,ORD,ATL,0,1
UA3265,DEN,JFK,6,1
UA3271,BOS,DEN,12,1
UA3279,SEA,LAX,12,1
UA3285,LAX,DEN,5,1
UA3293,BOS,DEN,1,1
UA3297,IAD,BOS,10,1
UA3300,BOS,ORD,14,1
UA3310,SEA,BOS,15,1
UA3312,BOS,SEA,22,1
UA3319,ORD,SFO,21,1
UA3322,IAD,LAX,3,1
UA333,DEN,SFO,16,1
UA3330,SEA,JFK,20,1
UA3346,ATL,ORD,0,1
UA337,SFO,SEA,3,1
UA3370,LAX,JFK,6,1
UA3383,DFW,JFK,2,1
UA3389,DEN,JFK,23,1
UA3395,ATL,SEA,21,1
UA340,IAD,JFK,10,1
UA3404,IAD,ORD,0,1
UA3409,SEA,JFK,14,1
UA3411,DFW,SFO,17,1
UA3425,JFK,DFW,20,1
UA3436,DEN,SEA,18,1
UA3439,DEN,JFK,12,1
UA3448,SFO,DFW,9,1
UA3454,DFW,ORD,18,1
UA346,LAX,JFK,15,1
UA3463,IAD,LAX,21,1
UA3465,DEN,JFK,3,1
UA3485,DEN,BOS,23,1
UA3494,ORD,BOS,23,1
UA3495,BOS,ORD,6,1
UA3498,SFO,BOS,0,1
UA3499,LAX,DFW,9,1
UA3500,BOS,SEA,11,1
UA352,DFW,LAX,22,1
UA3520,DEN,IAD,12,1
UA3523,DEN,LAX,10,1
UA3530,DEN,SFO,1,1
UA3548,SEA,ATL,14,1
UA3563,ORD,JFK,23,1
UA3566,DFW,JFK,1,1
UA357,BOS,SFO,6,1
UA3571,BOS,DFW,10,1
UA3572,SFO,JFK,2,1
UA3573,IAD,ORD,17,1
UA3578,DEN,SEA,12,1
UA3579,DFW,BOS,2,1
UA3581,IAD,ATL,13,1
UA3587,BOS,ATL,2,1
UA3588,SEA,BOS,6,1
UA3591,SEA,BOS,9,1
UA3592,ORD,ATL,19,1
UA3596,IAD,DEN,4,1
UA3599,BOS,JFK,9,1
UA3603,SFO,IAD,22,1
UA3614,SFO,DFW,19,1
UA3615,LAX,SEA,21,1
UA3624,JFK,SEA,9,1
UA3628,BOS,SFO,22,1
UA3645,DEN,ORD,4,1
UA3646,SFO,IAD,22,1
UA3647,ATL,BOS,16,1
UA3655,SFO,IAD,22,1
UA3656,ATL,JFK,23,1
UA3659,BOS,ATL,6,1
UA3669,DFW,DEN,3,1
UA3670,DFW,DEN,5,1
UA3674,JFK,DEN,5,1
UA3675,SEA,DFW,23,1
UA368,DFW,DEN,1,1
UA369,BOS,DFW,20,1
UA3699,SEA,JFK,0,1
UA3707,LAX,JFK,13,1
UA3712,LAX,DFW,22,1
UA3714,ORD,SFO,20,1
UA3718,LAX,ATL,1,1
UA373,JFK,DFW,18,1
UA3736,LAX,SEA,10,1
UA3739,JFK,DFW,16,1
UA3742,ORD,DEN,23,1
UA3743,SEA,ATL,2,1
UA3745,SFO,ATL,15,1
UA3747,ORD,IAD,1,1
UA3748,LAX,ORD,23,1
UA375,DEN,ATL,6,1
UA3751,DFW,LAX,14,1
UA3752,BOS,ATL,21,1
UA3766,ATL,DFW,12,1
UA3767,DFW,ORD,13,1
UA3777,SEA,LAX,20,1
UA3778,JFK,IAD,22,1
UA378,SFO,IAD,16,1
UA383,IAD,SFO,10,1
UA384,ATL,DFW,1,1
UA3849,DEN,LAX,23,1
UA3850,SFO,JFK,9,1
UA3853,DFW,JFK,11,1
UA3855,BOS,ORD,5,1
UA3856,BOS,IAD,10,1
UA3857,ORD,SFO,6,1
UA3864,DEN,SEA,7,1
UA3870,SEA,DEN,17,1
UA3877,IAD,ORD,10,1
UA3898,ORD,DFW,0,1
UA3902,DEN,ORD,18,1
UA3904,SFO,DEN,22,1
UA3908,IAD,ATL,23,1
UA3922,BOS,SEA,23,1
UA3935,SEA,DFW,1,1
UA3954,BOS,ORD,10,1
UA3961,BOS,SEA,9,1
UA3964,BOS,SEA,22,1
UA3986,ORD,ATL,3,1
UA3991,DFW,IAD,21,1
UA4000,ATL,SFO,5,1
UA4002,SFO,IAD,11,1
UA401,ATL,SEA,12,1
UA4013,ATL,DFW,23,1
UA4035,ATL,LAX,22,1
UA404,SEA,DEN,2,1
UA4042,BOS,DEN,22,1
UA4058,JFK,LAX,4,1
UA4059,LAX,JFK,22,1
UA4082,DFW,SFO,20,1
UA4097,SEA,DEN,10,1
UA4114,ORD,ATL,16,1
UA412,BOS,LAX,9,1
UA4123,SEA,LAX,15,1
UA4127,ORD,SEA,9,1
UA4136,ORD,LAX,1,1
UA4137,ORD,ATL,16,1
UA414,IAD,LAX,23,1
UA415,LAX,DEN,6,1
UA4153,ATL,SEA,20,1
UA4157,LAX,SEA,7,1
UA4163,ORD,JFK,7,1
UA417,SEA,IAD,5,1
UA4173,ATL,LAX,10,1
UA4174,BOS,SFO,6,1
UA4178,JFK,BOS,22,1
UA4179,SFO,SEA,4,1
UA4182,DFW,DEN,7,1
UA4195,ATL,IAD,19,1
UA4197,SFO,LAX,0,1
UA4203,DFW,LAX,6,1
UA4204,DFW,SEA,18,1
UA4221,ORD,ATL,16,1
UA4225,JFK,LAX,17,1
UA4229,ATL,LAX,15,1
UA4230,ATL,BOS,9,1
UA4237,IAD,LAX,3,1
UA4242,DFW,IAD,13,1
UA4247,SEA,BOS,23,1
UA4257,SFO,DEN,15,1
UA429,IAD,ATL,17,1
UA4295,ATL,BOS,7,1
UA4301,DFW,DEN,22,1
UA4306,ORD,IAD,2,1
UA4320,BOS,DFW,23,1
UA4324,ORD,DFW,17,1
UA4328,SEA,JFK,3,1
UA4330,LAX,JFK,20,1
UA4348,IAD,DEN,14,1
UA436,JFK,SEA,8,1
UA4379,DEN,JFK,1,1
UA4388,ORD,IAD,5,1
UA439,DEN,ORD,17,1
UA4393,JFK,SEA,4,1
UA4394,ORD,LAX,5,1
UA4396,IAD,DEN,0,1
UA4406,ATL,IAD,1,1
UA4422,SEA,LAX,22,1
UA4433,DFW,LAX,4,1
UA4436,SFO,JFK,22,1
UA4445,SEA,JFK,1,1
UA4456,BOS,LAX,20,1
UA4458,ORD,JFK,16,1
UA4461,BOS,ATL,12,1
UA4465,ATL,BOS,14,1
UA4467,IAD,SEA,17,1
UA4481,DEN,ORD,14,1
UA4484,IAD,ORD,16,1
UA4489,IAD,SEA,4,1
UA4492,IAD,DFW,18,1
UA4509,ORD,LAX,3,1
UA4513,SEA,DFW,4,1
UA4515,SEA,JFK,0,1
UA4516,IAD,SEA,10,1
UA452,ATL,ORD,8,1
UA4520,SFO,ORD,18,1
UA4521,BOS,DEN,6,1
UA4524,DEN,ORD,13,1
UA4525,SEA,IAD,0,1
UA4527,IAD,DFW,10,1
UA4533,DEN,SFO,6,1
UA4538,ATL,DEN,18,1
UA4552,DEN,SFO,23,1
UA4558,JFK,LAX,11,1
UA456,ATL,SEA,16,1
UA4565,DEN,ATL,6,1
UA4572,SFO,DFW,2,1
UA4575,LAX,SEA,6,1
UA458,ORD,SEA,6,1
UA4600,LAX,SFO,1,1
UA4603,SFO,DFW,22,1
UA4607,DFW,BOS,16,1
UA4632,SEA,DEN,21,1
UA4635,DEN,JFK,11,1
UA4641,SEA,JFK,7,1
UA4644,DFW,LAX,4,1
UA4647,DEN,LAX,0,1
UA4652,LAX,DEN,0,1
UA4663,JFK,BOS,22,1
UA4666,LAX,BOS,5,1
UA4672,DEN,LAX,1,1
UA4675,LAX,BOS,10,1
UA4688,ORD,BOS,0,1
UA4703,ORD,BOS,9,1
UA4706,ORD,SFO,2,1
UA4720,LAX,ATL,12,1
UA4729,IAD,BOS,3,1
UA4737,ATL,BOS,17,1
UA4754,DEN,IAD,3,1
UA4756,LAX,DEN,5,1
UA4758,DEN,BOS,9,1
UA4759,JFK,DEN,4,1
UA4762,DEN,DFW,14,1
UA4764,ATL,SFO,15,1
UA4765,JFK,LAX,1,1
UA4769,IAD,JFK,7,1
UA4774,ORD,ATL,6,1
UA4779,SEA,IAD,0,1
UA4789,SFO,LAX,2,1
UA4794,JFK,BOS,11,1
UA4804,DEN,SFO,3,1
UA4809,JFK,ATL,19,1
UA4813,BOS,DFW,0,1
UA4814,ATL,DEN,23,1
UA4815,JFK,SEA,10,1
UA4819,SFO,JFK,2,1
UA4821,SEA,JFK,9,1
UA4835,ATL,JFK,19,1
UA4837,ATL,ORD,15,1
UA4841,BOS,SEA,3,1
UA4863,ORD,SEA,13,1
UA4869,LAX,IAD,16,1
UA4872,ORD,ATL,12,1
UA4875,LAX,JFK,16,1
UA4876,SEA,ATL,21,1
UA488,LAX,DFW,4,1
UA4881,BOS,LAX,9,1
UA489,SEA,DEN,4,1
UA4891,JFK,SEA,8,1
UA4894,ORD,DEN,19,1
UA4905,SEA,IAD,11,1
UA4906,SFO,DEN,8,1
UA4909,SFO,DEN,11,1
UA4910,ATL,ORD,21,1
UA4918,DFW,ORD,8,1
UA4923,DEN,LAX,17,1
UA4931,DFW,ATL,0,1
UA4954,BOS,ATL,9,1
UA4958,IAD,DEN,8,1
UA4962,DFW,IAD,18,1
UA4963,SEA,BOS,7,1
UA4968,DEN,JFK,2,1
UA4980,IAD,JFK,8,1
UA5011,ORD,DFW,0,1
UA5013,BOS,SEA,23,1
UA5024,IAD,JFK,18,1
UA5031,ORD,IAD,14,1
UA5047,BOS,SFO,11,1
UA5062,SFO,IAD,17,1
UA5073,SEA,DEN,22,1
UA509,IAD,LAX,0,1
UA5104,DEN,SEA,12,1
UA5115,IAD,JFK,0,1
UA5117,SFO,SEA,23,1
UA5119,IAD,SEA,17,1
UA5121,ORD,LAX,21,1
UA5123,BOS,ORD,1,1
UA5126,BOS,IAD,9,1
UA5135,ATL,SFO,1,1
UA5153,BOS,ATL,21,1
UA5160,IAD,JFK,6,1
UA5172,ATL,ORD,12,1
UA5173,JFK,IAD,8,1
UA5189,JFK,DFW,4,1
UA5191,ATL,DFW,18,1
UA5193,IAD,SFO,11,1
UA5198,DFW,DEN,1,1
UA5213,ORD,DFW,15,1
UA5216,ATL,LAX,2,1
UA5217,ATL,BOS,10,1
UA5220,JFK,ATL,21,1
UA5237,IAD,BOS,7,1
UA5249,JFK,SEA,20,1
UA5256,BOS,ORD,7,1
UA5258,IAD,ORD,16,1
UA5261,SFO,JFK,6,1
UA5267,DFW,SFO,5,1
UA5278,LAX,BOS,20,1
UA5285,DFW,ORD,19,1
UA5290,ORD,IAD,5,1
UA5325,DEN,DFW,21,1
UA5328,ATL,LAX,10,1
UA5331,ORD,BOS,20,1
UA5337,ORD,BOS,8,1
UA5347,JFK,IAD,3,1
UA535,JFK,BOS,13,1
UA5353,SEA,SFO,3,1
UA5356,JFK,DEN,4,1
UA5359,DFW,IAD,4,1
UA5364,JFK,DFW,18,1
UA5369,LAX,DEN,2,1
UA5385,DFW,JFK,3,1
UA5390,SEA,SFO,2,1
UA5392,IAD,ATL,12,1
UA5410,ORD,SEA,11,1
UA5416,ORD,BOS,1,1
UA5421,ORD,DEN,13,1
UA5422,IAD,SFO,20,1
UA5436,BOS,IAD,8,1
UA544,BOS,IAD,19,1
UA5457,DFW,ATL,17,1
UA5459,SFO,LAX,6,1
UA5461,IAD,BOS,1,1
UA5465,DFW,LAX,4,1
UA547,SFO,IAD,3,1
UA5477,ATL,IAD,20,1
UA5490,JFK,SFO,15,1
UA5506,DEN,IAD,3,1
UA5512,JFK,DEN,0,1
UA5514,SEA,ATL,17,1
UA5518,JFK,LAX,8,1
UA5519,JFK,SEA,13,1
UA5521,BOS,IAD,16,1
UA5525,LAX,SFO,13,1
UA5530,BOS,DEN,2,1
UA5532,SFO,LAX,6,1
UA5539,SFO,SEA,15,1
UA5548,SEA,DEN,9,1
UA555,JFK,BOS,22,1
UA5555,ORD,SFO,16,1
UA5564,SEA,DFW,15,1
UA5571,DFW,DEN,9,1
UA5575,DEN,ORD,17,1
UA559,BOS,ORD,14,1
UA5590,DEN,ATL,11,1
UA5592,DFW,BOS,4,1
UA5607,BOS,ORD,9,1
UA5612,ATL,JFK,18,1
UA5618,SEA,DFW,1,1
UA5627,ORD,DEN,8,1
UA5630,LAX,ORD,11,1
UA5637,BOS,SEA,8,1
UA5647,DFW,ATL,11,1
UA5648,JFK,LAX,0,1
UA5653,DFW,LAX,13,1
UA5656,LAX,DFW,14,1
UA5657,ORD,SEA,18,1
UA5659,DFW,BOS,16,1
UA5665,ATL,SEA,13,1
UA5681,BOS,SEA,16,1
UA5684,SEA,SFO,13,1
UA5690,ATL,JFK,18,1
UA5696,ORD,BOS,1,1
UA572,SFO,JFK,16,1
UA5720,SEA,BOS,1,1
UA5722,SEA,ATL,20,1
UA573,ATL,ORD,10,1
UA5738,LAX,DEN,6,1
UA5741,IAD,DEN,9,1
UA5743,JFK,ATL,6,1
UA5745,ATL,IAD,4,1
UA5768,DEN,DFW,17,1
UA5775,BOS,JFK,23,1
UA5779,SEA,SFO,16,1
UA578,DFW,LAX,6,1
UA5791,BOS,SFO,22,1
UA5794,DFW,IAD,8,1
UA5797,BOS,LAX,6,1
UA580,DEN,BOS,13,1
UA5800,JFK,DEN,19,1
UA5804,SEA,LAX,13,1
UA5805,IAD,ATL,10,1
UA5808,LAX,JFK,0,1
UA5809,IAD,DEN,10,1
UA5814,DEN,SFO,20,1
UA5816,ATL,ORD,11,1
UA582,ORD,SEA,10,1
UA5834,DFW,ATL,6,1
UA5838,ORD,JFK,13,1
UA5841,ATL,SFO,21,1
UA5848,DFW,DEN,3,1
UA5863,JFK,DFW,12,1
UA5873,DFW,ORD,23,1
UA5874,BOS,IAD,16,1
UA5877,IAD,JFK,13,1
UA5880,SEA,JFK,22,1
UA5882,JFK,ATL,23,1
UA5887,BOS,DFW,2,1
UA5894,SEA,JFK,14,1
UA5902,ATL,SFO,17,1
UA5908,ATL,ORD,8,1
UA5913,ORD,LAX,5,1
UA592,JFK,DFW,7,1
UA5932,ATL,ORD,3,1
UA5935,ATL,IAD,18,1
UA5944,JFK,DFW,1,1
UA5945,DFW,SEA,4,1
UA5946,SFO,IAD,15,1
UA5952,ORD,LAX,21,1
UA5957,LAX,SEA,19,1
UA5958,SFO,ORD,1,1
UA5965,BOS,SEA,1,1
UA5966,JFK,SEA,5,1
UA5987,LAX,ATL,16,1
UA6001,DFW,ATL,19,1
UA6006,ORD,BOS,4,1
UA6009,DFW,JFK,6,1
UA601,JFK,SEA,6,1
UA6011,SFO,BOS,14,1
UA6018,SEA,ORD,9,1
UA6020,SEA,DFW,5,1
UA6036,SEA,SFO,5,1
UA6038,DEN,SFO,9,1
UA6041,JFK,LAX,17,1
UA6049,IAD,SEA,11,1
UA6054,SFO,JFK,16,1
UA6061,DEN,IAD,5,1
UA6074,JFK,DFW,6,1
UA6081,LAX,SEA,19,1
UA6095,BOS,IAD,2,1
UA6104,DFW,JFK,6,1
UA6125,BOS,JFK,9,1
UA6126,BOS,DFW,5,1
UA6129,LAX,BOS,9,1
UA613,ATL,IAD,22,1
UA6132,IAD,DEN,11,1
UA6133,ATL,DFW,17,1
UA6139,IAD,JFK,6,1
UA6141,SEA,IAD,17,1
UA6149,SEA,BOS,17,1
UA6154,JFK,ORD,22,1
UA6159,SEA,DEN,11,1
UA6165,DFW,DEN,18,1
UA6168,DFW,ORD,0,1
UA6169,SFO,BOS,22,1
UA6190,DFW,DEN,17,1
UA6199,SFO,BOS,10,1
UA6212,ATL,ORD,7,1
UA6213,IAD,SFO,23,1
UA6215,JFK,ATL,12,1
UA6219,ATL,DFW,0,1
UA6221,ATL,DFW,14,1
UA6228,BOS,ORD,19,1
UA6229,BOS,SFO,1,1
UA6230,DFW,ORD,12,1
UA6244,DEN,JFK,21,1
UA6261,LAX,IAD,13,1
UA6280,DEN,ORD,4,1
UA6281,SFO,DEN,23,1
UA6285,SEA,IAD,18,1
UA630,DEN,ORD,8,1
UA6302,SFO,ATL,15,1
UA6336,BOS,ATL,5,1
UA6348,JFK,SEA,3,1
UA6349,BOS,DEN,6,1
UA635,DEN,ORD,19,1
UA6354,BOS,JFK,2,1
UA6366,JFK,BOS,18,1
UA6377,DEN,DFW,20,1
UA638,JFK,SEA,17,1
UA6381,SFO,SEA,12,1
UA639,ORD,ATL,18,1
UA6395,DFW,ATL,6,1
UA6397,IAD,LAX,12,1
UA6398,SFO,JFK,18,1
UA6399,BOS,SEA,22,1
UA6408,SFO,JFK,16,1
UA6414,SEA,DEN,19,1
UA6417,JFK,IAD,18,1
UA642,IAD,ORD,11,1
UA6420,SEA,IAD,20,1
UA6429,ORD,DEN,23,1
UA6440,SEA,DFW,13,1
UA6443,DEN,LAX,18,1
UA6444,SFO,DEN,8,1
UA6446,SEA,JFK,17,1
UA6451,SEA,BOS,9,1
UA6454,BOS,SEA,14,1
UA6456,SFO,ORD,17,1
UA6462,DEN,LAX,9,1
UA6467,JFK,LAX,7,1
UA647,IAD,ORD,0,1
UA6473,SFO,ORD,8,1
UA6475,LAX,BOS,4,1
UA6480,LAX,DFW,9,1
UA6481,IAD,DFW,4,1
UA6488,DFW,JFK,13,1
UA649,BOS,ATL,9,1
UA6493,BOS,SFO,18,1
UA6495,IAD,DEN,0,1
UA6512,JFK,BOS,23,1
UA6518,IAD,DEN,0,1
UA6524,ATL,DFW,6,1
UA6531,SEA,SFO,4,1
UA6542,SFO,BOS,7,1
UA6545,JFK,ATL,5,1
UA6547,BOS,DFW,5,1
UA6565,IAD,JFK,2,1
UA6568,SFO,DEN,9,1
UA657,IAD,SFO,4,1
UA6573,ATL,LAX,22,1
UA6574,JFK,LAX,12,1
UA6577,SEA,DEN,18,1
UA6584,IAD,SEA,3,1
UA6590,SFO,JFK,18,1
UA6595,JFK,DEN,6,1
UA660,LAX,DEN,4,1
UA6603,DFW,IAD,9,1
UA6604,SEA,LAX,12,1
UA6615,LAX,ATL,5,1
UA6621,ORD,JFK,3,1
UA6624,DEN,ORD,3,1
UA6626,DFW,BOS,13,1
UA6627,ORD,LAX,7,1
UA6631,BOS,ATL,0,1
UA6636,DEN,DFW,18,1
UA6639,DEN,DFW,21,1
UA6641,ORD,DFW,12,1
UA6651,IAD,ATL,19,1
UA6655,ORD,SFO,16,1
UA6669,BOS,DEN,3,1
UA6671,ATL,DFW,19,1
UA6675,IAD,BOS,1,1
UA6680,BOS,SEA,8,1
UA6683,BOS,SEA,5,1
UA6691,ATL,BOS,23,1
UA6693,ORD,JFK,1,1
UA6694,SFO,BOS,6,1
UA670,ORD,JFK,17,1
UA6701,SEA,LAX,17,1
UA6713,SEA,DFW,14,1
UA6715,LAX,BOS,7,1
UA6718,DFW,SEA,2,1
UA6730,DFW,SFO,6,1
UA6747,LAX,DFW,1,1
UA6753,SEA,BOS,17,1
UA6761,DEN,IAD,16,1
UA6764,DFW,SEA,2,1
UA6765,ATL,ORD,14,1
UA6769,DFW,SEA,3,1
UA6770,ATL,BOS,7,1
UA6785,BOS,SEA,9,1
UA679,IAD,ATL,16,1
UA6793,IAD,BOS,5,1
UA6801,LAX,JFK,1,1
UA6813,SFO,BOS,18,1
UA6821,ORD,BOS,5,1
UA6824,SFO,DEN,4,1
UA6826,IAD,BOS,15,1
UA6828,LAX,DFW,8,1
UA6829,JFK,ATL,3,1
UA6852,ORD,BOS,23,1
UA686,ORD,BOS,2,1
UA6873,IAD,SEA,23,1
UA6874,DEN,IAD,5,1
UA6885,SFO,JFK,1,1
UA6889,SEA,DEN,10,1
UA6920,ATL,BOS,0,1
UA6924,DFW,SFO,6,1
UA6935,IAD,LAX,23,1
UA694,IAD,ATL,22,1
UA6940,DEN,SFO,13,1
UA6944,ATL,JFK,10,1
UA6965,DEN,DFW,6,1
UA6967,DFW,JFK,4,1
UA6976,SFO,LAX,21,1
UA6992,SEA,DFW,16,1
UA6993,BOS,ATL,6,1
UA6995,BOS,JFK,0,1
UA6996,ATL,DFW,20,1
UA6998,ORD,ATL,10,1
UA701,LAX,DFW,20,1
UA7016,SFO,IAD,11,1
UA7023,DFW,SFO,10,1
UA7041,LAX,ATL,10,1
UA7042,DFW,ORD,2,1
UA7049,LAX,DFW,18,1
UA7050,SEA,DEN,20,1
UA7070,SFO,ORD,16,1
UA7093,IAD,JFK,1,1
UA7096,SEA,ORD,17,1
UA7111,SEA,IAD,16,1
UA7112,SEA,JFK,1,1
UA7123,ORD,ATL,4,1
UA7147,ATL,DEN,3,1
UA715,JFK,SFO,1,1
UA7154,LAX,DEN,0,1
UA7162,SEA,DEN,4,1
UA7163,DEN,LAX,5,1
UA7176,ATL,BOS,10,1
UA7183,ORD,IAD,7,1
UA7188,LAX,BOS,12,1
UA7206,JFK,SFO,0,1
UA7214,IAD,DEN,14,1
UA7218,SFO,SEA,9,1
UA7219,ORD,JFK,6,1
UA7224,SEA,DEN,0,1
UA7225,BOS,ATL,4,1
UA7242,DFW,DEN,19,1
UA7248,LAX,ATL,4,1
UA7250,DEN,JFK,13,1
UA7251,IAD,ATL,10,1
UA7254,SFO,IAD,0,1
UA7257,SEA,DEN,3,1
UA7267,DEN,IAD,2,1
UA7269,ATL,JFK,18,1
UA7277,LAX,JFK,17,1
UA728,SFO,ORD,16,1
UA7283,ATL,IAD,4,1
UA7309,DEN,DFW,0,1
UA7310,LAX,DEN,3,1
UA7328,SEA,BOS,8,1
UA7337,IAD,DEN,14,1
UA7339,JFK,SEA,21,1
UA7346,SEA,IAD,8,1
UA7357,SFO,BOS,20,1
UA736,LAX,ORD,17,1
UA7360,ATL,DFW,9,1
UA7361,JFK,BOS,23,1
UA7362,LAX,IAD,17,1
UA737,DFW,SFO,0,1
UA7370,DFW,BOS,12,1
UA7371,DFW,BOS,5,1
UA7377,IAD,ORD,2,1
UA7393,BOS,SFO,22,1
UA7405,ORD,DEN,11,1
UA7429,LAX,ATL,12,1
UA7431,IAD,SEA,15,1
UA7432,ORD,SFO,2,1
UA7435,JFK,LAX,12,1
UA744,BOS,IAD,10,1
UA7450,IAD,DEN,12,1
UA747,JFK,DFW,1,1
UA7477,LAX,SEA,5,1
UA7483,ATL,ORD,18,1
UA7494,SFO,LAX,2,1
UA7497,DEN,IAD,9,1
UA7498,IAD,DFW,16,1
UA750,SEA,DFW,23,1
UA7502,BOS,JFK,16,1
UA7511,SEA,BOS,21,1
UA7518,DFW,BOS,12,1
UA7521,LAX,DFW,5,1
